;UniqueOPID;LatitudeEpsg4326;LongitudeEpsg4326;Name;OPTafTapCode;Country;ValidityDateStart;ValidityDateEnd;IsCurrentlyValid
3621;PT52209;39.4723;-8.0447;Alvega-Ortiga;PT52209;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3625;PT52241;39.482;-8.0012;Barragem de Belver;PT52241;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3628;PT52282;39.492;-7.9587;Belver;PT52282;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3631;PT52415;39.526;-7.835;Barca da Amieira -Envendos;PT52415;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3635;PT52571;39.614;-7.7157;Fratel;PT52571;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3646;PT52639;39.6581;-7.6726;Ramal Ródão - Portucel (Inserção);PT52639;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3641;PT52647;39.6552;-7.6728;Ródão;PT52647;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3648;PT52654;39.6625;-7.6697;Ródão - Portucel;PT52654;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3650;PT52738;39.7168;-7.6818;Tojeirinha;PT52738;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3652;PT52803;39.7564;-7.6238;Sarnadas;PT52803;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3660;PT52845;39.7697;-7.5912;Retaxo;PT52845;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3663;PT52878;39.7882;-7.5622;Benquerenças;PT52878;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3667;PT52886;39.7888;-7.5605;Ramal Sarnadas - Patrimat (Inserção);PT52886;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3668;PT52902;39.7893;-7.5583;Sarnadas - Patrimat;PT52902;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3670;PT53009;39.8181;-7.4907;Castelo Branco;PT53009;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3676;PT53140;39.92;-7.4361;Alcains;PT53140;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3687;PT53215;39.9887;-7.4409;Lardosa;PT53215;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3692;PT53264;40.0269;-7.4553;Soalheira;PT53264;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3695;PT53314;40.0644;-7.4607;Castelo Novo;PT53314;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3700;PT53355;40.0952;-7.462;Alpedrinha;PT53355;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3702;PT53397;40.1147;-7.4241;Vale de Prazeres;PT53397;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3706;PT53462;40.1492;-7.4104;Fatela-Penamacor;PT53462;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3710;PT53504;40.1339;-7.4488;Alcaide;PT53504;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3713;PT53520;40.1326;-7.4736;Donas;PT53520;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3714;PT53546;40.1414;-7.4964;Fundão;PT53546;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3720;PT53561;40.158;-7.4931;Terminal de Mercadorias do Fundão (Inserção);PT53561;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3722;PT53579;40.1709;-7.4892;Terminal de Mercadorias do Fundão;PT53579;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3728;PT53629;40.2005;-7.5175;Alcaria;PT53629;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3732;PT53678;40.2391;-7.5123;Tortosendo;PT53678;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3737;PT54007;40.2775;-7.4961;Covilhã;PT54007;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2021;PT55129;39.3525;-8.1357;Bemposta;PT55129;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2025;PT55293;39.2655;-8.013;Ponte de Sôr;PT55293;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2039;PT55327;39.2899;-7.9855;Fazenda;PT55327;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2043;PT56002;39.3096;-7.9085;Torre das Vargens;PT56002;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2053;PT56101;39.2758;-7.8079;Chança;PT56101;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2055;PT56176;39.2805;-7.7337;Mata;PT56176;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2059;PT56267;39.2695;-7.6353;Crato;PT56267;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2061;PT57000;39.1989;-7.4611;Portalegre;PT57000;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2070;PT57117;39.1389;-7.3823;Assumar;PT57117;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2074;PT57174;39.0968;-7.3334;Arronches;PT57174;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2077;PT57315;39.006;-7.2534;Santa Eulália-A;PT57315;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2079;PT57497;38.8955;-7.1423;Elvas;PT57497;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3742;PT59006;38.7142;-9.1413;Lisboa Rossio;PT59006;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3753;PT60004;38.7344;-9.1685;Campolide;PT60004;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3780;PT60038;38.7469;-9.2132;Santa Cruz/Damaia;PT60038;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3768;PT60046;38.7443;-9.2;Benfica;PT60046;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3792;PT60087;38.7598;-9.236;Amadora;PT60087;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3785;PT60095;38.7509;-9.2226;Reboleira;PT60095;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3798;PT60103;38.7588;-9.257;Queluz-Belas;PT60103;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3802;PT60111;38.7554;-9.2654;Monte Abraão;PT60111;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3805;PT60137;38.7515;-9.2836;Massamá-Barcarena;PT60137;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3814;PT61002;38.7664;-9.2984;Agualva-Cacém;PT61002;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3822;PT61044;38.7847;-9.3223;Rio de Mouro;PT61044;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3828;PT61051;38.7923;-9.3297;Mercês;PT61051;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3831;PT61069;38.7977;-9.341;Algueirão-Mem Martins;PT61069;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3836;PT61085;38.8002;-9.3572;Algueirão-Parque;PT61085;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3839;PT61093;38.8022;-9.3767;Portela de Sintra;PT61093;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3842;PT61101;38.7993;-9.3855;Sintra;PT61101;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3306;PT61150;38.7705;-9.3006;Início da Linha do Oeste(Ag 21 );PT61150;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3307;PT62042;38.7899;-9.3127;Mira Sintra - Meleças;PT62042;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3315;PT62067;38.8093;-9.3027;Telhal;PT62067;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3316;PT62091;38.8305;-9.3;Sabugo;PT62091;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3322;PT62133;38.8701;-9.2955;Pedra Furada;PT62133;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3324;PT62166;38.8975;-9.2914;Mafra;PT62166;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3331;PT62190;38.9162;-9.2831;Alcainça-Moinhos;PT62190;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3334;PT62224;38.9288;-9.2574;Malveira;PT62224;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3339;PT62257;38.9496;-9.2343;Jerumelo;PT62257;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3340;PT62299;38.9688;-9.1994;Sapataria;PT62299;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3341;PT62315;38.9888;-9.1974;Pero Negro;PT62315;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3343;PT62331;39.006;-9.1835;Zibreira;PT62331;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3344;PT62364;39.0224;-9.1794;Feliteira;PT62364;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3348;PT62380;39.0426;-9.1847;Dois Portos;PT62380;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3354;PT62422;39.073;-9.2098;Runa;PT62422;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3355;PT62471;39.0927;-9.2544;Torres Vedras;PT62471;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3367;PT62547;39.1395;-9.216;Ramalhal;PT62547;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3379;PT62612;39.1913;-9.1772;Outeiro;PT62612;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3387;PT62661;39.2276;-9.166;Camarão;PT62661;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3389;PT62703;39.2651;-9.1534;Bombarral;PT62703;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3396;PT62745;39.2942;-9.1627;Paúl;PT62745;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3399;PT62786;39.322;-9.1794;São Mamede;PT62786;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3402;PT62802;39.3444;-9.1724;Dagorda - Peniche;PT62802;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3407;PT62836;39.3649;-9.1591;Óbidos;PT62836;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4251;PT62901;39.1393;-9.2163;Ramal Ramalhal - Valouro (Inserção lado Torres Vedras);PT62901;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3377;PT62919;39.1397;-9.2153;Ramalhal - Valouro;PT62919;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4252;PT62927;39.1403;-9.2144;Ramalhal - Valouro (Inserção lado Outeiro);PT62927;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3410;PT63008;39.4065;-9.1402;Caldas da Rainha;PT63008;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3425;PT63040;39.4354;-9.1498;Campo-Serra;PT63040;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3429;PT63081;39.47;-9.1511;Bouro;PT63081;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3430;PT63107;39.4924;-9.1472;Salir do Porto;PT63107;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3432;PT63131;39.5082;-9.1332;São Martinho do Porto;PT63131;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3440;PT63180;39.5316;-9.0857;Famalicão da Nazaré;PT63180;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3442;PT63214;39.5535;-9.0551;Cela;PT63214;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3445;PT63263;39.5845;-9.0177;Valado;PT63263;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3454;PT63313;39.6255;-8.9992;Fanhais;PT63313;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4253;PT63347;39.6534;-8.9861;Ramal Pataias - Secil (Inserção);PT63347;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3456;PT63354;39.6555;-8.9849;Pataias;PT63354;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4256;PT63362;39.6565;-8.9864;Pataias - SECIL;PT63362;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3459;PT63404;39.6872;-8.9458;Martingança;PT63404;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4259;PT63412;39.6882;-8.9447;Ramal da Maceira (Inserção);PT63412;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4260;PT63420;39.684;-8.9049;Maceira;PT63420;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3467;PT63461;39.7368;-8.9262;Marinha Grande;PT63461;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3469;PT63560;39.7566;-8.8279;Leiria;PT63560;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3483;PT63610;39.7976;-8.8372;Regueira de Pontes;PT63610;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3487;PT63685;39.856;-8.8477;Monte Real;PT63685;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3496;PT63735;39.9003;-8.8344;Monte Redondo;PT63735;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3497;PT63800;39.9482;-8.8018;Guia;PT63800;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3499;PT63834;39.9806;-8.8111;Carriço;PT63834;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3502;PT63875;40.0163;-8.8154;Louriçal;PT63875;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3512;PT63925;40.045;-8.7828;Ribeira de Seiça;PT63925;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3514;PT63958;40.0624;-8.7664;Telhada;PT63958;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3518;PT63974;40.0856;-8.7434;Bicanho;PT63974;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3300;PT64006;40.1042;-8.7521;Amieira;PT64006;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3299;PT64014;40.1018;-8.7503;Agulha 1 da Amieira;PT64014;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3288;PT64022;40.1225;-8.7647;Bifurcação de Lares (Oeste);PT64022;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3287;PT64030;40.1229;-8.7657;Inicío do Ramal de Alfarelos;PT64030;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3522;PT64055;40.1295;-8.7874;Lares;PT64055;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4261;PT64071;40.1427;-8.8165;Ramal Porto da Figueira da Foz (Inserção);PT64071;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3524;PT64089;40.1419;-8.8138;Fontela;PT64089;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3532;PT64097;40.1464;-8.8248;Fontela-A;PT64097;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3537;PT64113;40.1484;-8.8473;Figueira da Foz;PT64113;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4264;PT64204;40.1477;-8.8438;Porto da Figueira da Foz;PT64204;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3297;PT65029;40.1602;-8.6541;Montemor;PT65029;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4327;PT65052;40.1403;-8.6763;Marujal;PT65052;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3292;PT65086;40.1396;-8.7031;Verride;PT65086;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3290;PT65128;40.1308;-8.7454;Reveles;PT65128;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3289;PT65151;40.122;-8.7587;Bifurcação de Verride;PT65151;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
647;PT66001;38.7391;-9.1191;Bifurcação de Chelas;PT66001;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
662;PT66019;38.7392;-9.1084;Marvila;PT66019;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
657;PT66027;38.7388;-9.1186;Chelas;PT66027;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
628;PT66035;38.7457;-9.1348;Roma - Areeiro;PT66035;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
615;PT66050;38.7448;-9.1472;Entrecampos;PT66050;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
611;PT66068;38.7423;-9.1528;Entrecampos - Poente;PT66068;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
601;PT66076;38.74;-9.167;Sete Rios;PT66076;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
637;PT66092;38.7449;-9.1273;Terminal Técnico Chelas;PT66092;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
552;PT67025;38.7074;-9.1733;Alcântara-Terra;PT67025;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
587;PT67033;38.7308;-9.1693;Campolide-A;PT67033;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
592;PT67066;38.7338;-9.1684;Interseção Sintra / Cintura;PT67066;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
573;PT67504;38.7203;-9.1736;Agulha 13;PT67504;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3967;PT68007;38.6302;-8.9153;Pinhal Novo;PT68007;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4115;PT68049;38.6057;-8.8882;Venda do Alcaide;PT68049;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4220;PT68072;38.5789;-8.8744;Ramal Palmela - Slem (Inserção);PT68072;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4118;PT68080;38.5769;-8.8739;Palmela;PT68080;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4128;PT68098;38.5719;-8.8728;Palmela - A;PT68098;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4133;PT68122;38.5305;-8.885;Setúbal;PT68122;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4138;PT68130;38.5249;-8.8865;Praça do Quebedo;PT68130;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2210;PT68155;38.5201;-8.8791;Setúbal-Mar;PT68155;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2217;PT68171;38.5123;-8.8544;Cachofarra;PT68171;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4221;PT68205;38.5816;-8.8752;Palmela - Slem;PT68205;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4225;PT68304;38.5741;-8.8731;Palmela -Megaço;PT68304;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4228;PT68502;38.514;-8.8628;Ramal Porto Setúbal - Auto (Inserção);PT68502;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4230;PT68551;38.5126;-8.8448;Ramal Praias Sado - Somincor (Inserção);PT68551;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4231;PT68601;38.5106;-8.8474;Praias Sado - Somincor;PT68601;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4227;PT68650;38.5173;-8.8728;Porto Setúbal - Auto;PT68650;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4198;PT68668;38.5129;-8.8442;Ramal Sado - Sapec (Inserção);PT68668;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4223;PT68700;38.5784;-8.8741;Ramal Palmela - Megaço (Inserção);PT68700;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3847;PT69005;38.706;-9.1453;Cais do Sodré;PT69005;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3856;PT69013;38.7062;-9.1553;Santos;PT69013;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
547;PT69039;38.7014;-9.176;Alcântara-Mar;PT69039;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3863;PT69054;38.6962;-9.1976;Belém;PT69054;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3869;PT69088;38.6983;-9.2295;Algés;PT69088;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3876;PT69104;38.6998;-9.2522;Cruz Quebrada;PT69104;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3882;PT69120;38.6987;-9.2744;Caxias;PT69120;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3890;PT69146;38.6971;-9.2905;Paço de Arcos;PT69146;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3893;PT69161;38.6869;-9.312;Santo Amaro;PT69161;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3899;PT69179;38.6885;-9.319;Oeiras;PT69179;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3910;PT69187;38.6878;-9.3374;Carcavelos;PT69187;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3916;PT69203;38.6897;-9.3564;Parede;PT69203;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3924;PT69229;38.6954;-9.3719;São Pedro do Estoril;PT69229;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3931;PT69237;38.7013;-9.3861;São João do Estoril;PT69237;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3936;PT69245;38.7032;-9.3987;Estoril;PT69245;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3938;PT69252;38.7036;-9.4065;Monte Estoril;PT69252;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3940;PT69260;38.7008;-9.4182;Cascais;PT69260;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2155;PT71001;38.6344;-8.7434;Poceirão;PT71001;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2188;PT71050;38.6364;-8.6919;Fernando Pó;PT71050;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4194;PT71118;38.6617;-8.625;Ramal Pegões - Neopul (Inserção);PT71118;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2191;PT71126;38.6623;-8.6191;Pegões;PT71126;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2197;PT71159;38.668;-8.5857;São João das Craveiras;PT71159;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2199;PT71225;38.6866;-8.5133;Bombel;PT71225;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
2202;PT71233;38.6867;-8.5124;PK Inicio Concordância Bombel;PT71233;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4195;PT71308;38.6612;-8.6288;Pegões Neopul;PT71308;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
3994;PT72009;38.6794;-8.4544;Vendas Novas;PT72009;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
4008;PT72199;38.5829;-8.2875;Torre da Gadanha;PT72199;Portugal;2018-01-01 00:00:00+01:00;2019-01-01 00:00:00+01:00;Invalid
